Unnamed: 0,filename,index,caption
26710,2374179071.jpg,0,startseq  man is standing on some rocks and casting fishing line into the ocean endseq
26715,2374180609.jpg,0,startseq  bald man wearing plaid shirt welds together yellow car endseq
26720,237424188.jpg,0,startseq  girl wearing red shirt and jeans is sitting in rocking chair at cluttered desk while another girl wearing black and jogging pants is sitting on the floor writing on piece of paper with other papers arranged around her endseq
26725,2374247382.jpg,0,startseq  toddler is sitting on wooden horse and smiling endseq
26730,2374289148.jpg,0,startseq  woman with curly hair in black jacket black pants and black heeled boots walks down the street endseq
26735,2374319960.jpg,0,startseq  blond woman kneels on the floor as she works on piece of pottery on pottery wheel endseq
26740,2374382816.jpg,0,startseq  two kids one with green pants and the other with white shirt and jeans are running down street endseq
26745,2374523052.jpg,0,startseq  guy with afro hair gray sweater and jeans skating on skating ramp high up on the side touching grass endseq
26750,2374570771.jpg,0,startseq  black and white colored dog jumping around in body of water endseq
26755,2374652725.jpg,0,startseq  tall white dog sits and watches small black dog run around him in the snow endseq
26760,2374710187.jpg,0,startseq  blond woman with sunglasses on her head is laughing while carrying white jacket endseq
26765,2375282125.jpg,0,startseq  blond woman sitting in waiting room reading magazine article while young man smiles in the background endseq
26770,2375402652.jpg,0,startseq  man in red jacket and blue scarf slips on his shoe near doorway endseq
26775,237547381.jpg,0,startseq  white dog and black dog holding toy between them in their mouths endseq
26780,2375770917.jpg,0,startseq  grocery store worker is pushing fourteen shopping carts against white wall endseq
26785,2375872999.jpg,0,startseq  bearded man stands leans against low wall next to red cylinder reading clearance endseq
26790,2375924666.jpg,0,startseq  brown dog in front of white fence with blue and red object in its mouth endseq
26795,2375981973.jpg,0,startseq  An older man squatting outside holding cup with plate of food personal bag and walking stick next to him endseq
26800,2376252671.jpg,0,startseq  man dressed in black is carrying table across large empty looking hall endseq
26805,2376413845.jpg,0,startseq  woman in pink shirt is sitting on rail talking on cellphone while couple in business wear is enjoying lunch endseq
26810,237650533.jpg,0,startseq  Seven young Asian women in identical purple evening dresses and two young Asian men sit in hallway endseq
26815,2376694294.jpg,0,startseq  boy in swimming pool wearing goggles gives the two thumbs up sign endseq
26820,2376878930.jpg,0,startseq  small boy runs barefoot on concrete surface while holding racket endseq
26825,23770160.jpg,0,startseq  Guy with long brown curly hair and eyeglasses playing guitar sitting on grass wearing striped shirt and blue jeans endseq
26830,237726613.jpg,0,startseq  woman with short hair and sunglasses is sitting behind glass partition in the entryway of building endseq
26835,2377460540.jpg,0,startseq  weimaraner dog runs through the woods wearing red collar endseq
26840,2377496811.jpg,0,startseq  There are two guys on motorcycles while crowd watches on behind barricade endseq
26845,23775702.jpg,0,startseq  group of people are standing outside watching something happening endseq
26850,2378055886.jpg,0,startseq  One guy and one girl playing Trivia Pursuit on the floor beside fireplace endseq
26855,2378127945.jpg,0,startseq  dog is jumping through the air in an open snow covered field endseq
26860,2378149488.jpg,0,startseq  child wearing jacket and paper crown while sitting in shopping cart endseq
26865,2378196105.jpg,0,startseq  An athlete tests his skills and stamina by jumping onto boxes out near the track field endseq
26870,2378342922.jpg,0,startseq  motorcycle entertainer at night in red jersey gray pants red boots in front of large awaiting crowd of spectators endseq
26875,2378356400.jpg,0,startseq  woman in checked coat is taking photograph of little girl sitting on fake tiger endseq
26880,2378544134.jpg,0,startseq  dog with black and brown marbled coat scowls at the camera while young woman in black suit walks in the background endseq
26885,2378791487.jpg,0,startseq  man is stooping down looking over cliff he is wearing white undershirt and pair of shorts he has dark hair one hand on the cliff the other hand is to the side of him endseq
26890,2379150102.jpg,0,startseq  dog pees on the side of fountain another dog sniffs the wall and one is being walked endseq
26895,2379421650.jpg,0,startseq  cook is caught in the action of cooking with steam billowing out from series of pats endseq
26900,2379463203.jpg,0,startseq  city street shows cars moving along the road man in black clothing walking and woman talking to man on bicycle endseq
26905,237953705.jpg,0,startseq  Four children having fun outside trying to cover each other in toilet paper endseq
26910,237958272.jpg,0,startseq  Inside house old man is looking at paper that has picture of topless woman on the cover endseq
26915,2379737358.jpg,0,startseq  mane wearing an odd costume consisting of what appears to be Tinker Toy components is strapped into large wheel that also appears to be made of Tinker Toys endseq
26920,2379795688.jpg,0,startseq  group of people trying to sell handbags accessories and clothing endseq
26925,238008466.jpg,0,startseq  female hiker leans against tree while another female and male with backup climb wooded hill endseq
26930,2380093030.jpg,0,startseq  bridesmaid with smile holding vase and bouquet of flowers looking towards the newlyweds dancing in the lobby endseq
26935,2380406703.jpg,0,startseq  man dressed in short khaki pants white shirt red tie and blue jacket playing drum set for an audience of mostly children endseq
26940,238046200.jpg,0,startseq  Woman in jeans in mid leap on the sand at low tide at sundown endseq
26945,2380464803.jpg,0,startseq  man and woman sit at desk another man stands behind the first man endseq
26950,2380519648.jpg,0,startseq  man with cap and not wearing shirt is laying wooden bench endseq
26955,238062992.jpg,0,startseq  An asian man walking past red painted brick wall with doorway with the words Keep Clear printed on it endseq
26960,2380740486.jpg,0,startseq  little girl is creeping behind two ducks at the top of cliff overlooking the ocean endseq
26965,2380765956.jpg,0,startseq  blond girl wearing green jacket walks on trail along side metal fence endseq
26970,2381102729.jpg,0,startseq  tan dog jumps across some water while another dog watches endseq
26975,2381583688.jpg,0,startseq  An old woman wearing ski hat and glasses is sitting on blue chair endseq
26980,2381613738.jpg,0,startseq  blond boy in brown jacket sits on tire swing endseq
26985,238177432.jpg,0,startseq  An Asian man in green uniform shirt with white speckled headband is using torch to cook food in restaurant endseq
26990,2381926946.jpg,0,startseq  man in gray shirt and white apron is slicing meat using equipment in front of salami and prosciutto endseq
26995,2381937867.jpg,0,startseq  Two people wearing coats sitting in green field next to tree facing the mountains endseq
27000,2382000085.jpg,0,startseq  person standing on speed boat in the middle of bay other boats and personal yachts are all docked around endseq
27005,2382117842.jpg,0,startseq  woman on boat wearing spaghetti strap shirt red gloves and boots points off the boat while she cleans something endseq
27010,2382326464.jpg,0,startseq  man sitting in chair at the library holding little boy with red shirt reading book endseq
27015,2382411771.jpg,0,startseq  tan dog is on top of and growling at doberman wearing collar in the grass endseq
27020,2382611526.jpg,0,startseq  girl wearing navy overcoat and boy dressed all in white hold hands while walking up stone steps endseq
27025,238269802.jpg,0,startseq  young boy in red and white shirt is squatting on the ground surrounded by bushes endseq
27030,2382847674.jpg,0,startseq  man wearing yellow shirt is steering boat that has several other people on it endseq
27035,2382950929.jpg,0,startseq  boy in jeans is sitting on rocks while an older women in red top holding straw hat stands behind him on the rocks which is next to lake endseq
27040,2383471951.jpg,0,startseq  woman with black top blue jeans and sandals chasing child with an orange shirt tennis shoes and camouflaged hat and pants at the playground endseq
27045,2383642818.jpg,0,startseq  young girls wearing red coat chasing birds through walkway in park endseq
27050,2383712490.jpg,0,startseq  man in yellow shirt checks readings on device outside of Barnsdall Art Park endseq
27055,2383814994.jpg,0,startseq  young woman with blue jeans and black tank top is walking down the sidewalk screaming and clutching her chest endseq
27060,2384147448.jpg,0,startseq  light brown colored dog is playing ball with redish brown colored dog in fenced in area endseq
27065,2384353160.jpg,0,startseq  The man is wearing black hat beige shirt and has his sunglasses hanging off the shirt endseq
27070,2384401298.jpg,0,startseq  dog walking along canal and his reflection is on the water endseq
27075,2384507273.jpg,0,startseq  Workers are busy erecting scaffolding on the street of commercial business endseq
27080,2384550175.jpg,0,startseq  Six children and two adults playing on or near swing set endseq
27085,2384626662.jpg,0,startseq  boy in an orange shirt and red hat is standing next to girl with white shirt and blue pants in the sand next to the ocean endseq
27090,2384728877.jpg,0,startseq  The woman is holding the hand of the little girl in the red dress with the skirt endseq
27095,2384754746.jpg,0,startseq  man in black and white striped shirt with tattoo shaving while young girl watches him in the mirror endseq
27100,2384917638.jpg,0,startseq  woman in blue sweater looks out of the window of public transportation vehicle endseq
27105,2385000670.jpg,0,startseq  man wearing red shirt is reaching out for his hat that fell while he is walking tightrope endseq
27110,2385034500.jpg,0,startseq  group of turbaned men ride motorbikes away from the viewer down tree edged street while white van follows them endseq
27115,2385079235.jpg,0,startseq  man with blue jacket stands outside building with doors endseq
27120,238512430.jpg,0,startseq  person sits on the front deck of ship and city and another ships is lit up in the distance endseq
27125,2385146732.jpg,0,startseq  The man is standing with his arms around the woman as they look at the canal endseq
27130,2385522475.jpg,0,startseq  man wearing business suit and newsie cap clicks his heels in excitement endseq
27135,2385547130.jpg,0,startseq  Behind blue fence group of people prepare to serve some tennis balls endseq
27140,2385673753.jpg,0,startseq  person with black hair and blue uniform is standing on the sidewalk endseq
27145,238573199.jpg,0,startseq  white horse with jockey on it back is jumping over an obstacle endseq
27150,2385744837.jpg,0,startseq  boy in red jacket and balck hat sliding on his knees down snowy hill endseq
27155,2385871165.jpg,0,startseq  man in suit with glasses stands in front of blurry background endseq
27160,2385871317.jpg,0,startseq  young girl wearing yellow shirt with blue backpack is walking next to fence covered with blue plastic cover endseq
27165,2386358817.jpg,0,startseq  An older man holding crook outside wearing red embroidered hat with black tassel hanging from it red glasses and red and gold embroidered vest over white robes endseq
27170,2386366490.jpg,0,startseq  small group of about seven young people get together in big backyard with lots of green grass and trees on bright sunny day endseq
27175,2386366590.jpg,0,startseq  One shirtless man in blue pants and another person in black shirt and white pants stand on lawn endseq
27180,2386635533.jpg,0,startseq  woman with dark blue shirt and jeans throws bag of trash in dumpster endseq
27185,2386924148.jpg,0,startseq  group of young band members wearing black perform on instruments including the saxophone and the trombone endseq
27190,2386938131.jpg,0,startseq  An older woman wearing white shirt behind food glass food display cabinet endseq
27195,2387154171.jpg,0,startseq  man and woman excited to see each other are in an embrace against light post standing in busy street way with many people and decorative businesses endseq
27200,2387197355.jpg,0,startseq  woman wears red dress and black mask while people dance behind her endseq
27205,2387419639.jpg,0,startseq  An older man and young woman avoid making eye contact while sitting on neighboring benches on bus or train endseq
27210,2387494200.jpg,0,startseq  man and woman staring at very unusual mannequin in quaint shop window endseq
27215,2387661071.jpg,0,startseq  man wearing brown jacket blue jeans and cap is standing on dock and fishing on sunny day endseq
27220,2387900324.jpg,0,startseq  man wearing dark gray suit and blue tie partially extends his arms in front of his body endseq
27225,2388533183.jpg,0,startseq  blond man and an Asian women standing next to each other with the man arm around the woman endseq
27230,2389107995.jpg,0,startseq  The black dog gets soaked as it plays in the water endseq
27235,2389237751.jpg,0,startseq  Shirtless man wearing blue towel on his head is shaving in front of mirror endseq
27240,2389238787.jpg,0,startseq  man in blue jacket and black hat uses tool in woodworking outdoor shop endseq
27245,2389278652.jpg,0,startseq  People wearing hats are looking at something as man holds black camera behind them endseq
27250,238964239.jpg,0,startseq  group of Caucasian people are sitting in yard with table that has some cards set up on top of it endseq
27255,238967220.jpg,0,startseq  young girl wearing jeans and white shirt is standing on grass holding dandelions in her hands endseq
27260,2390134107.jpg,0,startseq  Several men in matching yellow shirts are standing by some sort of frame endseq
27265,2390286467.jpg,0,startseq  college men and woman sitting at meeting in room with teacher while one of the men is standing and explaining something endseq
27270,2390369143.jpg,0,startseq  Three greyhound dogs wearing muzzles round the corner of racetrack endseq
27275,2390383101.jpg,0,startseq  barefoot person in yellow shirt blue pants and tan hat sweeps checkered floor endseq
27280,2390400553.jpg,0,startseq  man wearing blue hooded sweatshirt hangs from window pulley up in the air while next to white building endseq
27285,239051548.jpg,0,startseq  People sit in restaurant with tall ceilings and large windows drinking various wines and socializing endseq
27290,2390551509.jpg,0,startseq  man sitting on stool under blue and white umbrella indicates something with his free hand endseq
27295,2390778197.jpg,0,startseq  woman in jacket is standing next to fence playing horse shoes endseq
27300,2391015435.jpg,0,startseq  An elderly oriental woman with cane sits on stone post in front of stone building endseq
27305,2391035976.jpg,0,startseq  caucasian woman in dark orange is spinning clay on wheel while young child looks on endseq
27310,2391048897.jpg,0,startseq  Two boys and two girls walk away from the camera down trail on the side of hill wearing backpacks and jackets though one girl does have backpack on her back endseq
27315,2391094555.jpg,0,startseq  man dressed in black leather and cowboy hat is walking around Renaissance Festival endseq
27320,239112510.jpg,0,startseq  group of friends that were playing stacking game before it came falling down endseq
27325,2391152358.jpg,0,startseq  blond girl in yellow top and orange pants sings karaoke endseq
27330,2391269207.jpg,0,startseq  white dog with yellow toy in his mouth runs through nature trail towards the camera endseq
27335,2391442557.jpg,0,startseq  Woman wearing dark brown leather jacket sunglasses brown leather boots silver designer handbag sitting on fire engine red park bench endseq
27340,2391509645.jpg,0,startseq  man wearing gray hat is lying with his head next to cow head endseq
27345,2391657339.jpg,0,startseq  person sits on blanket on the street while his dog sleeps in his lap endseq
27350,239175477.jpg,0,startseq  Several young Asian guests at seaside wedding including two bridesmaids in pink dresses wait in anticipation as the bride tosses her bouquet endseq
27355,2391812384.jpg,0,startseq  child dressed in purple clothing and hat runs in splashing water while man and small boy walk nearby endseq
27360,2391883944.jpg,0,startseq  Two men are standing in room full of unmade beds endseq
27365,2391929964.jpg,0,startseq  man wearing striped shirt is putting his arm over man in green shirt as the man in the green shirt holds up beer endseq
27370,2392144860.jpg,0,startseq  Three women are working with microscopes while wearing white endseq
27375,23922298.jpg,0,startseq  man wearing gray shirt is talking and woman wearing red tank top and man wearing green shirt is listening to him endseq
27380,2392281446.jpg,0,startseq  boy and girl wearing blue jacket are having their own snowball fight endseq
27385,2392460773.jpg,0,startseq  boy is standing open mouthed on the steps that lead down to the water endseq
27390,23925202.jpg,0,startseq  laughing man is sitting in camp chair with his arms outstretched while man in black shirt next to him is stuffing his face endseq
27395,2392625002.jpg,0,startseq  dog wearing cape is running through the snow endseq
27400,239274377.jpg,0,startseq  girl in white shirt with ponytail stands with her purse on her shoulder endseq
27405,2392760448.jpg,0,startseq  man is pushing blue cart through dirt road endseq
27410,2392763642.jpg,0,startseq  Two women in white lab coats examine dyed area on cluster of cells using projector endseq
27415,239279280.jpg,0,startseq  female in pink shirt and black pants in harness looks thrilled endseq
27420,2392928516.jpg,0,startseq  woman wearing tan overcoat and black boots is walking down the street while carrying white bag over her right shoulder endseq
27425,2393059551.jpg,0,startseq  man is standing inside building under construction filled with bricks and various tools endseq
27430,239316347.jpg,0,startseq  An older woman and young boy who is eating something sit facing away from each other endseq
27435,2393196444.jpg,0,startseq  girl with toboggan and sunglasses smiles with her friend in the background as they do crafts endseq
27440,2393264648.jpg,0,startseq  woman is taking photograph on beach at the edge of the water while girl stands in the foreground endseq
27445,2393298349.jpg,0,startseq  Two children are playing with soccer ball in grassy field also containing white goat and small black dog endseq
27450,2393410666.jpg,0,startseq  The black greyhound dog is running on the grass wearing blue jacket endseq
27455,2393747608.jpg,0,startseq  man wearing green shirt and paper hat hugs boy wearing blue shirt and paper hat while woman wearing flowered shirt and paper hat smiles endseq
27460,2393911878.jpg,0,startseq  small child in the white snow wearhing blue coat giving two thumbs up endseq
27465,2393924525.jpg,0,startseq  woman dressed in blue tennis outfit is returning hit with her tennis racket endseq
27470,2393971707.jpg,0,startseq  two women walk down some stairs with intricate designs on the railings endseq
27475,2394003437.jpg,0,startseq  boy rides Segway scooter through crowded city plaza endseq
27480,2394237885.jpg,0,startseq  young man in black pullover and blue jeans sitting outside on patio set having beer endseq
27485,2394267183.jpg,0,startseq  dog performs obstacle while the owner walks along side endseq
27490,2394275528.jpg,0,startseq  girl is swinging rather high on swing with blue ropes with lots of trees in the background endseq
27495,239453674.jpg,0,startseq  bald policeman is walking with German shepherd dog by metal crowd control barrier endseq
27500,2394763838.jpg,0,startseq  tan dog carrying stick runs over garden hose lying in low cut grassy area endseq
27505,2394824046.jpg,0,startseq  man is sitting in front of Buddist monument endseq
27510,2394857899.jpg,0,startseq  man in an orange construction uniform wears white hard hat and sprays water hose endseq
27515,2394919002.jpg,0,startseq  Reflections in water of people on bridge and child walking to the water edge endseq
27520,2394922193.jpg,0,startseq  Woman wearing red sweater brown slacks and white hat rollerblading on the street in front of yellow building endseq
27525,2395360530.jpg,0,startseq  Two young ladies looking at multiple monitors displaying colorful artwork endseq
27530,2395801215.jpg,0,startseq  woman with and winter clothing is holding newborn goat endseq
27535,2395967330.jpg,0,startseq  young child is riding three wheeled scooter down the sidewalk endseq
27540,2396025708.jpg,0,startseq  person parasails on the crest of wave endseq
27545,2396034865.jpg,0,startseq  Two happy looking children quickly move towards the camera away from their desert tent shanty camp endseq
27550,2396096161.jpg,0,startseq  Swimmer in red bathing suit white cap and blue goggles emerging from the water endseq
27555,2396100671.jpg,0,startseq  young boy sits on his bike wearing dragon costume endseq
27560,2396669903.jpg,0,startseq  person in cap with earflaps carries two grocery bags down city street past poster of mustached man endseq
27565,2396691909.jpg,0,startseq  Blond girl in white top with stars standing beside brunette woman in blue top with stars endseq
27570,2396746868.jpg,0,startseq  little boy is watching another little boy ride on blue slide endseq
27575,239720301.jpg,0,startseq  man wearing cowboy hat standing next to trailer in between very tall buildings at sunset endseq
27580,2397509331.jpg,0,startseq  man in blue shirt stands in front of fence while gray house sits in the background endseq
27585,2397886149.jpg,0,startseq  pair of black women on the street where one of them is walking past endseq
27590,2397886291.jpg,0,startseq  man and woman of African ethnicity sitting on city sidewalk bench with bag of groceries and pink balloon endseq
27595,2397903687.jpg,0,startseq  man in black coat and gray scarf walks on sidewalk in between fence and row of hedges endseq
27600,239807547.jpg,0,startseq  Two dogs sit in the shade and lick each other face endseq
27605,2398466720.jpg,0,startseq  girl in colorful dress is tossing sand from her hands while walking sandy beach with grass covered dune behind her endseq
27610,2398605966.jpg,0,startseq  Two puppy dogs have romp in the snow endseq
27615,2398856861.jpg,0,startseq  man with motorcycle helmet lounges in the sun next to body of water endseq
27620,2398915100.jpg,0,startseq  Men in similar blue and white jackets are on bus with the same colors on the side endseq
27625,2398918048.jpg,0,startseq  group of brightly dressed women pose on an awards podium with their flag endseq
27630,2398919704.jpg,0,startseq  Several people wearing white mask are holding banner and signs endseq
27635,2398922618.jpg,0,startseq  Several military men surrounding women who are sitting on the ground with flags endseq
27640,2399114095.jpg,0,startseq  Two dogs with the same coloring look like they are going to bite each other in the face endseq
27645,2399219552.jpg,0,startseq  boy wearing blue shorts is bouncing basketball in front of the net endseq
27650,2399551242.jpg,0,startseq  Kids in bathing suits with water splashing around them endseq
27655,2399586099.jpg,0,startseq  man wearing brown jacket and gray hat stands with his eyes closed in crowd of people outdoors endseq
27660,2399665042.jpg,0,startseq  Two boys are sitting on pole next to car and one of them has tray of bread sitting on his head endseq
27665,2399674240.jpg,0,startseq  woman wearing gray jacket and visibly laughing is seated next to woman who is wearing dark blue sweater and is smirking endseq
27670,2400312023.jpg,0,startseq  person in white shirt and blue jeans is sitting on the side of shaded path endseq
27675,240034176.jpg,0,startseq  Two girls at an overlook in wooded area looking towards mountain in the distance endseq
27680,2400461120.jpg,0,startseq  woman is wearing white dress in store that has some decals on the outside and is in the middle of two other stores one that says welcome and one that called Largo endseq
27685,2400700373.jpg,0,startseq  cowboy tries to hold on with all his might as the horse shakes and trembles to rid of his rider endseq
27690,2400768851.jpg,0,startseq  little boy is sitting on the edge of the pool and eating fruit endseq
27695,2400958566.jpg,0,startseq  woman is backpacking through stream in front of waterfall endseq
27700,240101066.jpg,0,startseq  Chairs are lined up with passage leading to marriage gate on sandy beach endseq
27705,2401027304.jpg,0,startseq  man is leaning on his knee taking photograph on gold course with large group of people standing in an area behind him endseq
27710,2401201668.jpg,0,startseq  An elderly man having his shoe polished by roadside vendor on busy walkway endseq
27715,2401530530.jpg,0,startseq  man wearing dark blue button up shirt cowboy hat and chaps rides bucking bronco in rodeo endseq
27720,2401794446.jpg,0,startseq  Three people sit against wall and use their phones to capture what taking place endseq
27725,2401947932.jpg,0,startseq  Two males are riding an elephant throw path from river endseq
27730,2401957281.jpg,0,startseq  woman wearing green top and black pants runs past fountain endseq
27735,2402088539.jpg,0,startseq  An individual in blue pants is standing on step ladder while two others look in the same direction as the man on the ladder endseq
27740,2402301574.jpg,0,startseq  figure sets foot on the ground while perched on light blue motorbike positioned next to manhole cover endseq
27745,2402462857.jpg,0,startseq  The white and brown dog stands in front of the woods with its tongue hanging out endseq
27750,2402549000.jpg,0,startseq  Four boys are surrounding person sitting in chair and splashing their head with pink paint endseq
27755,2402665750.jpg,0,startseq  group of children play jump rope in the streets while others watch in the background endseq
27760,2402729264.jpg,0,startseq  young Caucasian boy climbs through metal structure of stationary rings outside in paved area overlooking body of water endseq
27765,2402744031.jpg,0,startseq  Two women in black coats standing in front of person sitting on box on the ground endseq
27770,2402762193.jpg,0,startseq  Dancers practice dance positions with each other with some using safety rail for assistance endseq
27775,2402793046.jpg,0,startseq  boy wearing climbing gear climbs by wooden pole endseq
27780,2403078014.jpg,0,startseq  unicycle rider in the foreground with other cyclists in the background endseq
27785,2403376030.jpg,0,startseq  woman in black sweatshirt is walking on dock with wet dog endseq
27790,2403532277.jpg,0,startseq  Backyard jump pose that looks ninja like as two friends pretend to fight among green garden set ups endseq
27795,2403544744.jpg,0,startseq  Two cows stand nearby while dog races past both of them endseq
27800,2403610816.jpg,0,startseq  Two man finish wrapping billboard sign on building that advertises Lombardi sports endseq
27805,2403832405.jpg,0,startseq  man playing scrabble with carrots celery onions limes apples and cauliflower in the pictures while his opponent has rocks spelled out on his tray endseq
27810,2404046478.jpg,0,startseq  There is husband and wife outside of small shop taking pictures of baby camel endseq
27815,2404173027.jpg,0,startseq  On mass transit woman with black purse has fallen asleep in shared seat endseq
27820,2404406118.jpg,0,startseq  man in green coat crossing the street with graffiti in the background endseq
27825,2404488732.jpg,0,startseq  brown dog runs in field while its ears fly to the sides endseq
27830,2404520067.jpg,0,startseq  black dog is running through swampy area with tall reeds endseq
27835,2404560299.jpg,0,startseq  man in uniform is looking to his right standing by building endseq
27840,2404692474.jpg,0,startseq  The light colored dog is chasing after toy outdoors endseq
27845,2404747797.jpg,0,startseq  Two children watch while person scoops out ice cream packed into cup endseq
27850,2404959574.jpg,0,startseq  brunette female in blue shirt wearing sunglasses gazing at ram with black fur and curled horns endseq
27855,2405325546.jpg,0,startseq  young man in gray jacket and man wearing glasses and wearing blue and black striped shirt look at each other endseq
27860,24053752.jpg,0,startseq  person in red shirt is mowing the grass with green riding mower endseq
27865,2405599120.jpg,0,startseq  young baby sitting in the middle of the floor surrounded by clean diapers endseq
27870,2405740253.jpg,0,startseq  man in sunglasses red hard hat black and brown jacket holds his fist in the air in front of large crowd endseq
27875,240583223.jpg,0,startseq  The yellow dog is running on the dirt road endseq
27880,2405978603.jpg,0,startseq  brown dog is running into the ocean as it chases purple Frisbee endseq
27885,2406062461.jpg,0,startseq  man in dreads is showing transparent globe to fascinated girl and the rest of the crowd endseq
27890,2406591500.jpg,0,startseq  One young boy in striped shirt is chasing another boy on path through the jungle endseq
27895,240696675.jpg,0,startseq  The dog is running along path that has been made through the uncut grass endseq
27900,2407091303.jpg,0,startseq  little boy stands each foot on each side of the tube slide endseq
27905,2407214681.jpg,0,startseq  Two young children in blue jerseys one with the number and one with the number are standing on wooden steps in bathroom and washing their hands in sink endseq
27910,2407470303.jpg,0,startseq  small black and white dog running on the beach with several people in the background endseq
27915,2407528766.jpg,0,startseq  While people behind him appear to watch boy wearing brown shirt tan shorts and dusty rides bicycle on dusty path endseq
27920,2407865161.jpg,0,startseq  woman in brown coat holding Macy shopping bag walks down public street endseq
27925,2408099454.jpg,0,startseq  An old man dressed in black is shoveling snow off of his steps on wintry day endseq
27930,2408224709.jpg,0,startseq  little girl wearing purple printed pajama top is leaning on street railing and staring at her view endseq
27935,2408570692.jpg,0,startseq  woman in white coat speaks to woman in green coat while waiting for train endseq
27940,2409312675.jpg,0,startseq  four wheel drive car is driving through the mud endseq
27945,2409597310.jpg,0,startseq  Two little boys are driving past adults in their toy jeep endseq
27950,2409771090.jpg,0,startseq  guy singing on stage with cool black shirt while turning his microphone to the audience so they can sing along endseq
27955,2410040397.jpg,0,startseq  Brown dog with mouth open running toward camera in wooded area endseq
27960,2410153942.jpg,0,startseq  man is in truck that is lying on its side during truck event endseq
27965,241031254.jpg,0,startseq  This man wearing white and black shorts is standing on path in the forest endseq
27970,241031670.jpg,0,startseq  The three children are holding umbrellas and watching the ceremony in the rain endseq
27975,2410320522.jpg,0,startseq  Two smaller dogs and one larger dog with puffy white tail are playing in field endseq
27980,2410399168.jpg,0,startseq  One dog is jumping in the air and the other is standing next to it endseq
27985,241046599.jpg,0,startseq  small brown dog is running across the grass wearing purple and green coat endseq
27990,2410562803.jpg,0,startseq  girl using laptop another girl and boy looking at his cellphone endseq
27995,2410618963.jpg,0,startseq  boy in an orange shirt runs across parking lot with graffiti on the wall behind him endseq
28000,2410906422.jpg,0,startseq  man and cow re shown in the foreground while long train is in the back endseq
28005,241109594.jpg,0,startseq  This black and white dog is retrieving stick from the water endseq
28010,2411585767.jpg,0,startseq  man is standing on street corner and smoking cigarette endseq
28015,2411824767.jpg,0,startseq  corgi jumps off bale of hay water and buildings behind it endseq
28020,241198768.jpg,0,startseq  Two men look down over concrete wall at another person standing on two small wooden docks endseq
28025,2412152032.jpg,0,startseq  Children climb tall structure and gather at the top in an obstacle challenge endseq
28030,2412281172.jpg,0,startseq  Young people and kid are walking in the forest in sunny day endseq
28035,2412390588.jpg,0,startseq  child in red longsleeve shirt is pointing at the red tulips endseq
28040,2412614152.jpg,0,startseq  woman in green shirt is getting food ready with child while sitting on rocks endseq
28045,2412716991.jpg,0,startseq  Several people are standing in crowded urban environment endseq
28050,241345323.jpg,0,startseq  Sooners football player number plays in game endseq
28055,241345427.jpg,0,startseq  football player in red is trying to tackle another player who has the ball endseq
28060,241345446.jpg,0,startseq  man wearing white shirt is carrying headset communications device along the touchline in sports stadium endseq
28065,241345522.jpg,0,startseq  An American footballer in white and purple strip is making run with the ball endseq
28070,241345533.jpg,0,startseq  man wearing white shirt is wearing an headphone at game endseq
28075,241345596.jpg,0,startseq  Football players in red congratulate each other as crowds in red cheer behind endseq
28080,241345639.jpg,0,startseq  The two football players in white jerseys and purple pants tackle the player in the red jersey endseq
28085,241345656.jpg,0,startseq  smiling dancer dressed in red is on the football field with fans in the stadium bleachers behind her endseq
28090,241345721.jpg,0,startseq  The American footballer wearing red is pushing the player in white to the ground endseq
28095,241345770.jpg,0,startseq  quarterback scans the football field while the offensive line protects him endseq
28100,241345811.jpg,0,startseq  There is football player in red jersey on the field talking to his coach endseq
28105,241345844.jpg,0,startseq  The coaching official and football player are talking in front crowd and other team members endseq
28110,241345864.jpg,0,startseq  The cheerleader in red and white is sitting on the knee of man also wearing red and white endseq
28115,241345905.jpg,0,startseq  An injured football player is being nursed on the field in the middle of game endseq
28120,241345942.jpg,0,startseq  The football player in white is defending against the player in red who is running with the ball endseq
28125,241345981.jpg,0,startseq  two American footballers in red are confronted by an opposition player in purple and white whilst being watched by spectators in stadium endseq
28130,241346105.jpg,0,startseq  An American footballer in red strip is running down the side of the field with the ball endseq
28135,241346146.jpg,0,startseq  football player from the Sooners is about to be taken down by the opposing team in game endseq
28140,241346215.jpg,0,startseq  horse mascot gives to some football fans endseq
28145,241346260.jpg,0,startseq  Three football players are running on the field while large crowd is watching endseq
28150,241346317.jpg,0,startseq  crowd of people watching football game with player wearing red and cheerleaders also wearing red endseq
28155,241346352.jpg,0,startseq  football player kicks the ball during game with red shirted crowd looking on endseq
28160,241346402.jpg,0,startseq  man in sunglasses and baseball cap stands beside TV cameraman in stadium full of people endseq
28165,241346434.jpg,0,startseq  An football player wearing jersey number for the University of Oklahoma throws football to his left endseq
28170,241346471.jpg,0,startseq  An American footballer in red is being tackled by three players in white whilst other red players look on endseq
28175,241346508.jpg,0,startseq  Three Oklahoma Sooners playing football against another team one of the sooners with the ball in their possession endseq
28180,241346580.jpg,0,startseq  The football players are wearing red and white and the crowd is also wearing red and white endseq
28185,241346709.jpg,0,startseq  an American footballer in white strip is making run with the ball endseq
28190,241346794.jpg,0,startseq  large group of football players about to start game with large group watching endseq
28195,241346885.jpg,0,startseq  football player passes the football to teammate as the crowd looks on endseq
